ratio,method,mean_rank_corr,mean_magnitude_var,mean_dispersion,n_folds,median_rank_corr,iqr_rank_corr,sd_magnitude_var,median_magnitude_var,iqr_magnitude_var
0.1,shap,0.6552428176144586,0.0001663688484199,0.9440425444553672,25,0.660290850530313,0.05415325076240074,1.2589593068150121e-05,0.00015892518851282406,1.3752904198382007e-05
0.3,shap,0.8380176230262788,4.8661827484512966e-05,0.9402290312347796,25,0.8425762523617598,0.022512969804895366,3.9793866213107874e-06,4.635627923440119e-05,5.416868294794996e-06
0.5,shap,0.7761136070176132,5.02120022387497e-05,0.954194875929634,25,0.7792661474947553,0.02054076762056367,3.216390009509309e-06,4.8339076497315155e-05,4.431998960661552e-06
0.1,pfi,0.2762555075140174,0.0004226223710185,0.8944347091839802,25,0.28808626876123034,0.05290156389031109,4.618013411880946e-05,0.0004065625623520206,6.260741228517514e-05
0.3,pfi,0.3950133299472085,0.0001616127154533,0.8857795627137315,25,0.393774985421745,0.09295649979518661,1.5084507571010258e-05,0.00015449997067399406,2.1521543154237474e-05
0.5,pfi,0.3358926786696617,0.0001775799564255,0.9162042876865676,25,0.35374251407181384,0.058939184676426004,1.6693050600888616e-05,0.00017232332382067963,2.2475574564189728e-05
