ratio,method,mean_rank_corr,mean_magnitude_var,mean_dispersion,n_folds
0.1,shap,0.6552428176144586,0.0001663688484199653,0.9440425444553671,25
0.3,shap,0.8380176230262788,4.8661827484512966e-05,0.9402290312347796,25
0.5,shap,0.7761136070176132,5.02120022387497e-05,0.9541948759296339,25
0.1,pfi,0.2762555075140174,0.0004226223710185687,0.8944347091839802,25
0.3,pfi,0.3950133299472085,0.00016161271545337094,0.8857795627137315,25
0.5,pfi,0.33589267866966177,0.00017757995642558378,0.9162042876865677,25
