fold_id,repeat_id,seed,model_name,class_ratio,metric_accuracy,metric_roc_auc,shap_age_years,shap_checking_status_A11,shap_checking_status_A12,shap_checking_status_A13,shap_checking_status_A14,shap_credit_amount,shap_credit_history_A30,shap_credit_history_A31,shap_credit_history_A32,shap_credit_history_A33,shap_credit_history_A34,shap_duration_months,shap_employment_since_A71,shap_employment_since_A72,shap_employment_since_A73,shap_employment_since_A74,shap_employment_since_A75,shap_existing_credits,shap_foreign_worker_A201,shap_foreign_worker_A202,shap_housing_A151,shap_housing_A152,shap_housing_A153,shap_installment_rate,shap_job_A171,shap_job_A172,shap_job_A173,shap_job_A174,shap_other_debtors_A101,shap_other_debtors_A102,shap_other_debtors_A103,shap_other_installment_plans_A141,shap_other_installment_plans_A142,shap_other_installment_plans_A143,shap_people_liable,shap_personal_status_sex_A91,shap_personal_status_sex_A92,shap_personal_status_sex_A93,shap_personal_status_sex_A94,shap_property_A121,shap_property_A122,shap_property_A123,shap_property_A124,shap_purpose_A40,shap_purpose_A41,shap_purpose_A410,shap_purpose_A42,shap_purpose_A43,shap_purpose_A44,shap_purpose_A45,shap_purpose_A46,shap_purpose_A48,shap_purpose_A49,shap_residence_since,shap_savings_status_A61,shap_savings_status_A62,shap_savings_status_A63,shap_savings_status_A64,shap_savings_status_A65,shap_telephone_A191,shap_telephone_A192,pfi_age_years,pfi_checking_status_A11,pfi_checking_status_A12,pfi_checking_status_A13,pfi_checking_status_A14,pfi_credit_amount,pfi_credit_history_A30,pfi_credit_history_A31,pfi_credit_history_A32,pfi_credit_history_A33,pfi_credit_history_A34,pfi_duration_months,pfi_employment_since_A71,pfi_employment_since_A72,pfi_employment_since_A73,pfi_employment_since_A74,pfi_employment_since_A75,pfi_existing_credits,pfi_foreign_worker_A201,pfi_foreign_worker_A202,pfi_housing_A151,pfi_housing_A152,pfi_housing_A153,pfi_installment_rate,pfi_job_A171,pfi_job_A172,pfi_job_A173,pfi_job_A174,pfi_other_debtors_A101,pfi_other_debtors_A102,pfi_other_debtors_A103,pfi_other_installment_plans_A141,pfi_other_installment_plans_A142,pfi_other_installment_plans_A143,pfi_people_liable,pfi_personal_status_sex_A91,pfi_personal_status_sex_A92,pfi_personal_status_sex_A93,pfi_personal_status_sex_A94,pfi_property_A121,pfi_property_A122,pfi_property_A123,pfi_property_A124,pfi_purpose_A40,pfi_purpose_A41,pfi_purpose_A410,pfi_purpose_A42,pfi_purpose_A43,pfi_purpose_A44,pfi_purpose_A45,pfi_purpose_A46,pfi_purpose_A48,pfi_purpose_A49,pfi_residence_since,pfi_savings_status_A61,pfi_savings_status_A62,pfi_savings_status_A63,pfi_savings_status_A64,pfi_savings_status_A65,pfi_telephone_A191,pfi_telephone_A192
0,0,42,xgboost,0.1,0.725,0.7352380952380952,0.4092634320259094,0.2155827283859253,0.13951319456100464,0.045189812779426575,0.25294649600982666,0.4138752222061157,0.028995368629693985,0.035208187997341156,0.0643293559551239,0.020870694890618324,0.18078865110874176,0.36351022124290466,0.012766840867698193,0.12789179384708405,0.13323254883289337,0.12217896431684494,0.052371762692928314,0.04241392761468887,0.0,0.0,0.11472472548484802,0.08016542345285416,0.014301166869699955,0.28177738189697266,0.0,0.04727315530180931,0.04971757531166077,0.025438830256462097,0.036534834653139114,0.002317021833732724,0.037764810025691986,0.04409956559538841,0.0,0.10370095074176788,0.03570299223065376,0.0,0.08174408972263336,0.0540497787296772,0.007642566692084074,0.06481697410345078,0.09620185941457748,0.24411746859550476,0.11652214825153351,0.1317451149225235,0.09157595783472061,0.0,0.13845010101795197,0.05200038105249405,0.0,0.0,0.013556125573813915,0.0,0.008079810068011284,0.17064768075942993,0.3396948575973511,0.020784594118595123,0.0,0.011269526556134224,0.06172987073659897,0.04963837191462517,0.021401984617114067,-0.02079761904761903,0.012869047619047636,0.0044999999999999814,-0.002178571428571452,0.032964285714285745,0.029785714285714283,0.0011428571428571566,-0.0008452380952380989,-0.0008809523809523601,0.0017857142857142683,0.016250000000000032,0.027130952380952367,-0.00023809523809524834,0.0013809523809523827,-0.006428571428571417,0.0007261904761904803,0.0032261904761904823,-0.006821428571428567,0.0,0.0,-0.008488095238095239,0.0009880952380952324,0.00014285714285712238,0.0013452380952380882,0.0,0.0002857142857142669,0.0011428571428571677,-5.952380952379821e-05,-0.0034880952380952346,-2.3809523809525945e-05,-0.006178571428571478,-0.0017261904761904701,0.0,-0.0016190476190475645,-0.001083333333333314,0.0,-0.005952380952380954,-0.004904761904761912,-0.00010714285714282789,-0.0016428571428571015,-0.0015238095238095273,-0.013869047619047614,-0.0035357142857143087,0.006607142857142878,-7.142857142854453e-05,0.0,-0.005154761904761907,-0.003833333333333311,0.0,0.0,-0.00045238095238097075,0.0,-0.00027380952380952063,-0.0053095238095238195,0.018416666666666692,-0.0007500000000000174,0.0,-0.0007023809523809654,0.0055714285714285935,-0.005249999999999988,-0.00030952380952380397
0,0,42,xgboost,0.3,0.75,0.7972619047619048,0.18703384697437286,0.21352353692054749,0.05346836522221565,0.008648085407912731,0.42153966426849365,0.18100506067276,0.02591126412153244,0.03764154762029648,0.009331881068646908,0.01029357872903347,0.15666846930980682,0.367329478263855,0.0038087675347924232,0.029910661280155182,0.03636018931865692,0.09540227055549622,0.005577022209763527,0.01287991926074028,0.007425891235470772,0.005103300325572491,0.04267363250255585,0.06166989728808403,0.005204787477850914,0.1433318853378296,0.00016451576084364206,0.004436295945197344,0.01602349430322647,0.009233048185706139,0.009280363097786903,0.01696598529815674,0.05067252740263939,0.0447625033557415,0.0024746693670749664,0.07894382625818253,0.016005318611860275,0.005029506515711546,0.03802880644798279,0.029497528448700905,0.001915722736157477,0.08795463293790817,0.01960703730583191,0.014529727399349213,0.06288257986307144,0.11853890120983124,0.08966152369976044,0.0,0.014383669011294842,0.051960401237010956,0.0,0.0,0.034178201109170914,0.0,0.017053969204425812,0.053990110754966736,0.1666220724582672,0.013386680744588375,0.0032219814602285624,0.017410846427083015,0.050136685371398926,0.03648729249835014,0.011372609063982964,-0.0008333333333332638,0.015535714285714352,0.00914285714285724,0.0013809523809524937,0.0798095238095239,0.016785714285714338,0.00028571428571432244,-0.0003928571428570282,-3.5714285714161244e-05,-0.00023809523809518174,0.01475000000000004,0.034107142857142905,0.0006785714285715283,0.0007738095238096099,-0.002130952380952289,0.002535714285714352,0.0004285714285714892,0.00032142857142860584,-0.00034523809523805403,-0.00040476190476185225,-0.0007499999999999063,-0.001559523809523755,0.00016666666666671494,-0.00135714285714279,-1.1904761904757421e-05,0.0005119047619048245,0.0003095238095238817,0.0004047619047620077,-0.0007619047619046749,-0.0015476190476190089,-0.007940476190476076,0.001321428571428629,8.333333333343518e-05,0.0016428571428572126,0.0007261904761905358,0.0008214285714286285,-0.00021428571428561138,-0.00035714285714275593,0.0001428571428572556,0.0014761904761905532,-0.00298809523809519,-0.001095238095238016,-0.0047976190476189725,0.007214285714285773,0.00022619047619052424,0.0,-0.0009404761904761138,0.00016666666666672602,0.0,0.0,-0.0020119047619046927,0.0,-0.0005952380952379932,-0.0009999999999999343,0.008166666666666733,0.0007023809523810321,-0.0002619047619046966,-0.001380952380952316,0.005714285714285805,-0.0019642857142855965,-0.0012976190476189475
0,0,42,xgboost,0.5,0.76,0.7811904761904762,0.2912083864212036,0.41201263666152954,0.12232569605112076,0.019292587414383888,0.64894700050354,0.2885502278804779,0.016515865921974182,0.0833207294344902,0.028449827805161476,0.018877137452363968,0.2518487274646759,0.5696245431900024,0.028671229258179665,0.07169835269451141,0.047904059290885925,0.19683213531970978,0.021888861432671547,0.033967286348342896,0.003721568500623107,0.0032932483591139317,0.038174692541360855,0.03197598084807396,0.012141849845647812,0.16787636280059814,0.0009591691778041422,0.040289781987667084,0.05186590179800987,0.016639359295368195,0.014510918408632278,0.021088581532239914,0.07229884713888168,0.026157785207033157,0.012212876230478287,0.0803501158952713,0.030871445313096046,0.008145291358232498,0.10042572766542435,0.0754772275686264,0.007047516293823719,0.12904144823551178,0.029152479022741318,0.05442811921238899,0.033623941242694855,0.31915736198425293,0.11179625242948532,0.0008065736037679017,0.04498178884387016,0.04842991381883621,0.0,0.0016249069012701511,0.08917777985334396,0.0,0.044951632618904114,0.06686766445636749,0.15720310807228088,0.03378324583172798,0.008839753456413746,0.04630935564637184,0.11309447884559631,0.058072108775377274,0.034931231290102005,0.015083333333333315,0.01709523809523813,0.01245238095238096,0.0009999999999999788,0.07195238095238098,0.001845238095238144,-0.0008928571428571397,-0.0043571428571428485,0.000666666666666671,4.761904761905189e-05,0.019500000000000007,0.022083333333333365,0.0005952380952381153,-0.0003095238095237818,-0.00044047619047618005,-0.003964285714285675,0.0013452380952381105,0.0052976190476190736,-0.00034523809523815394,-0.0002142857142857446,-0.00020238095238092057,0.002749999999999997,0.0003095238095237818,0.0020119047619048145,0.00011904761904757422,-0.0007142857142857118,0.0028928571428571415,0.0005595238095237986,0.0019642857142857075,-0.001285714285714301,-0.004083333333333305,0.0006904761904761636,0.00014285714285715566,-8.333333333332416e-05,0.0011428571428571343,3.571428571425006e-05,-0.0036428571428571256,0.0006190476190476079,-0.0004642857142857615,0.008857142857142874,1.1904761904790728e-05,-0.0017857142857142573,-0.002059523809523811,0.017059523809523813,-0.0003095238095237707,1.1904761904768524e-05,0.0002738095238094984,-0.0028452380952381008,0.0,-0.0001547619047619575,4.7619047619029684e-05,0.0,-0.001678571428571396,0.0028095238095238394,0.005178571428571444,-0.0006666666666666932,0.00011904761904762973,0.0010952380952381046,0.007821428571428613,0.0012499999999999955,0.00039285714285715035
1,0,42,xgboost,0.1,0.71,0.7326190476190475,0.12378039211034775,0.13831982016563416,0.011573417112231255,0.005247775930911303,0.3878064751625061,0.2889844477176666,0.0015143980272114277,0.0011835063342005014,0.020822132006287575,0.007150843273848295,0.04329106956720352,0.21174010634422302,0.0021777076181024313,0.031788211315870285,0.028783710673451424,0.03283883258700371,0.007120704278349876,0.014206665568053722,0.005170952063053846,0.003101048758253455,0.007214284501969814,0.03894209489226341,0.015276215970516205,0.16225625574588776,0.0,0.0048926337622106075,0.011341079138219357,0.0074774520471692085,0.001842148951254785,0.0020553746726363897,0.005185255315154791,0.004814267624169588,0.004418631084263325,0.02353343926370144,0.04423455148935318,0.003974033985286951,0.010884729214012623,0.01024588942527771,0.009959494695067406,0.08828717470169067,0.00829587783664465,0.012499063275754452,0.05132931098341942,0.2077273726463318,0.014112357050180435,0.0,0.012898087501525879,0.01211550086736679,0.0,0.0,0.01907038502395153,0.0,0.000844676629640162,0.03506150469183922,0.11827567964792252,0.0035684711765497923,0.0002986846084240824,0.0027126693166792393,0.031515222042798996,0.04885509982705116,0.02186974324285984,0.0174642857142856,0.014630952380952255,-0.001130952380952499,-0.0004047619047619855,0.047095238095238,0.010369047619047467,0.0006309523809523099,0.00019047619047609654,0.00017857142857133912,-0.0011666666666667936,0.0005119047619046357,0.008333333333333248,-0.0001547619047619686,0.002214285714285613,-0.0012261904761905918,0.0019880952380951335,-0.0002857142857143558,-0.001630952380952455,0.0007023809523808655,0.000273809523809454,0.00024999999999988367,-0.0006785714285715728,-0.0032142857142857806,0.009071428571428442,0.0,-1.1904761904857342e-05,0.0015238095238094163,0.002154761904761826,8.333333333326864e-05,0.0004404761904761134,-0.0005119047619048245,0.0010952380952380047,-0.00013095238095245376,0.0004999999999998672,-0.00016666666666682596,0.0007380952380951599,0.001047619047618953,0.0019880952380951335,0.0001666666666665817,-0.004892857142857254,-0.00165476190476197,-0.0020000000000001015,-0.005630952380952492,0.014261904761904642,0.001928571428571324,0.0,-0.0020000000000000794,-0.0007500000000001062,0.0,0.0,-0.001107142857142962,0.0,0.0005833333333332358,-0.002523809523809617,0.01382142857142844,0.0006309523809522987,1.190476190474632e-05,-7.142857142866665e-05,0.0028095238095237284,0.007154761904761808,0.0037023809523808347
1,0,42,xgboost,0.3,0.75,0.7696428571428573,0.11557828634977341,0.2328910380601883,0.09927946329116821,0.014384155161678791,0.5813250541687012,0.3045676648616791,0.01562188658863306,0.049972351640462875,0.01880970224738121,0.02057177759706974,0.20090560615062714,0.31957000494003296,0.010091818869113922,0.08628088980913162,0.03395054489374161,0.06429082155227661,0.030823415145277977,0.037877798080444336,0.009615891613066196,0.007638260256499052,0.02778378687798977,0.044594429433345795,0.010080874897539616,0.1332126259803772,0.00120727124158293,0.009520296938717365,0.013524975627660751,0.03788219764828682,0.019144708290696144,0.0065830242820084095,0.04788926616311073,0.05898870900273323,0.011015026830136776,0.11317367851734161,0.04436857998371124,0.018432708457112312,0.036783963441848755,0.0802035927772522,0.005305654834955931,0.09192036837339401,0.040330756455659866,0.031455978751182556,0.05843605473637581,0.13354505598545074,0.09355077147483826,0.0,0.02055227942764759,0.05151417851448059,0.0,0.004817023873329163,0.03362371399998665,0.0,0.008662370964884758,0.07034038752317429,0.15291006863117218,0.03445485979318619,0.008823398500680923,0.023653224110603333,0.07881853729486465,0.04481569677591324,0.018432611599564552,0.014976190476190632,0.025464285714285884,-0.0038333333333331774,0.0005952380952382041,0.04215476190476205,0.015130952380952523,0.0016190476190477642,0.0032500000000001304,0.0019285714285715682,-0.0005952380952379821,0.008726190476190599,0.020119047619047748,-0.00035714285714275593,0.0019523809523811276,-0.0009404761904760362,0.002952380952381095,0.0020357142857144518,-0.00015476190476174657,-0.0001666666666665595,-9.523809523797056e-05,0.0012142857142858343,0.00032142857142870574,-2.3809523809370514e-05,0.00684523809523827,-4.7619047619007485e-05,-0.0003690476190475023,0.0018452380952381775,0.002035714285714385,-0.001821428571428496,0.0013333333333334862,-0.0019166666666665555,0.002345238095238222,-0.0002619047619046411,0.0012142857142858564,0.0003214285714287279,0.0012976190476191806,0.0029642857142858524,0.001273809523809688,-0.0003214285714284282,-0.0011309523809522547,0.0007857142857144228,-0.003785714285714148,-0.0011190476190474751,0.006297619047619196,0.01034523809523824,0.0,0.0007380952380953487,-0.00030952380952368184,0.0,-0.0004404761904761134,0.0005833333333334356,0.0,0.0011190476190477638,-0.0024761904761903208,0.013047619047619207,-0.0025952380952379505,-0.0009047619047617306,-0.0003809523809522708,0.0040476190476192,0.0042261904761906385,0.002107142857142974
1,0,42,xgboost,0.5,0.765,0.7544047619047619,0.2969481945037842,0.3837093412876129,0.17974580824375153,0.05880308523774147,0.8934808969497681,0.7580518126487732,0.010751309804618359,0.17229942977428436,0.08107250928878784,0.0413358099758625,0.42064276337623596,0.5839871168136597,0.007080501411110163,0.18101376295089722,0.06522597372531891,0.12489049881696701,0.04505190998315811,0.1593804806470871,0.040213875472545624,0.005982968024909496,0.05505354702472687,0.031145529821515083,0.02389301359653473,0.09431984275579453,0.0009993880521506071,0.027831172570586205,0.06882242113351822,0.15712329745292664,0.02153925970196724,0.014299186877906322,0.14653758704662323,0.13160279393196106,0.022109709680080414,0.11186844855546951,0.10114281624555588,0.01985394023358822,0.0968870222568512,0.14480893313884735,0.012166135013103485,0.12673982977867126,0.05953286960721016,0.05294480919837952,0.09099581092596054,0.2375362068414688,0.2947641611099243,0.0,0.056309618055820465,0.04667956754565239,0.0,0.029473792761564255,0.016176298260688782,0.0,0.0626506581902504,0.1637410968542099,0.21373464167118073,0.06539034098386765,0.016706472262740135,0.03160862252116203,0.16923564672470093,0.13256089389324188,0.03737720474600792,0.01864285714285715,0.025250000000000015,-0.0030833333333333155,0.0040714285714285705,0.03704761904761904,0.011035714285714293,0.0012499999999999844,0.011714285714285688,0.0002499999999999836,-0.001333333333333342,0.009059523809523806,0.026809523809523804,9.523809523815929e-05,0.003880952380952396,0.0005238095238095375,0.0020952380952381166,0.002476190476190465,0.00025000000000001686,0.0005357142857142727,0.00034523809523807626,-0.0020476190476190646,-0.0013928571428571846,-0.0021190476190476315,0.002726190476190493,2.3809523809537048e-05,-0.000333333333333341,0.00016666666666668162,0.002702380952380934,-0.0018571428571428571,0.0004523809523809486,8.333333333333526e-05,0.0004166666666666652,-0.00048809523809524303,0.0004166666666667096,0.0006428571428571672,-0.0005714285714285894,0.0024285714285714353,-0.0023690476190475927,-0.0004642857142857615,0.0003214285714285503,-0.000797619047619047,-0.0020952380952381166,0.0005357142857142727,0.007654761904761931,0.019154761904761917,0.0,-0.00019047619047616316,-0.0005714285714285671,0.0,-0.0003571428571428559,-0.0001071428571428501,0.0,0.00221428571428568,-0.001880952380952361,0.008619047619047592,-0.001261904761904753,-0.0007380952380952266,-0.0007261904761905024,0.0067738095238095266,0.004666666666666675,-0.00014285714285713346
2,0,42,xgboost,0.1,0.735,0.7179761904761904,0.4241778552532196,0.3366854786872864,0.32839030027389526,0.05669528618454933,0.5137768983840942,0.6079645752906799,0.05225652828812599,0.003597212489694357,0.04641616344451904,0.052312564104795456,0.5503997206687927,0.5602172613143921,0.005388111341744661,0.2035399079322815,0.05680130422115326,0.0846012607216835,0.1256832331418991,0.24064365029335022,0.0,0.0,0.0473216287791729,0.10838362574577332,0.046766433864831924,0.22184103727340698,0.0,0.09746935218572617,0.04266391694545746,0.022516191005706787,0.08475923538208008,0.0,0.0,0.06042870506644249,0.004230661317706108,0.14337366819381714,0.10053691267967224,0.014703605324029922,0.07879456877708435,0.10284791141748428,0.06330512464046478,0.09546978771686554,0.045840393751859665,0.04873726889491081,0.05245702713727951,0.17191170156002045,0.15370073914527893,0.0,0.07363256067037582,0.1103791892528534,0.0,0.017801374197006226,0.0028692742343991995,0.0,0.020928828045725822,0.39354661107063293,0.18129634857177734,0.06482246518135071,0.004158258903771639,0.005490248091518879,0.24587760865688324,0.10928182303905487,0.08683930337429047,0.007380952380952354,0.01933333333333328,-0.006750000000000045,-0.0019404761904762257,0.020630952380952305,-0.011273809523809564,0.0009285714285714008,1.1904761904735217e-05,-0.001059523809523888,0.002273809523809467,0.017678571428571387,0.03094047619047615,-0.00023809523809525945,-0.0025238095238095727,-0.0016666666666667052,0.00017857142857140572,-0.003309523809523862,-0.0022857142857143574,0.0,0.0,-0.0012619047619047974,-0.00208333333333337,0.000809523809523749,-0.004107142857142887,0.0,-0.0038571428571429036,0.0009761904761904861,0.0026071428571427966,-0.0016190476190476532,0.0,0.0,-0.0002738095238095539,0.0004880952380952319,-0.0003809523809524595,-0.0012023809523809882,0.0003809523809523263,-0.0014761904761905642,-0.007000000000000039,-0.0014642857142857623,0.007023809523809455,-0.00080952380952386,-0.0022738095238095113,-0.0005952380952381597,0.004249999999999932,0.009440476190476143,0.0,0.0026904761904761655,-0.0013690476190476586,0.0,-0.0017261904761905144,0.00019047619047619647,0.0,0.000499999999999956,-0.0010833333333333916,0.01149999999999991,-0.0027857142857143245,0.00039285714285709484,-0.0006190476190476967,0.011547619047618996,0.0066071428571427785,0.0031785714285713753
2,0,42,xgboost,0.3,0.74,0.7655952380952381,0.07256363332271576,0.15834277868270874,0.04394601285457611,0.013236156664788723,0.4616888165473938,0.1751118302345276,0.014380369335412979,0.010527841746807098,0.0003594603331293911,0.0003464343026280403,0.1855562925338745,0.16119033098220825,0.0009389212937094271,0.04628796875476837,0.0035400036722421646,0.04925020784139633,0.004745030775666237,0.011500938795506954,0.0007372746476903558,0.0008604523609392345,0.011703034862875938,0.05248391628265381,0.000608161324635148,0.07665450870990753,0.0,0.0009106852812692523,0.003183252876624465,0.003249054541811347,0.0017081497935578227,0.00039075317909009755,0.005426901392638683,0.04664130508899689,0.0,0.014706048183143139,0.0,0.0,0.008901447989046574,0.005398277658969164,0.0002766659017652273,0.033762067556381226,0.0005020296666771173,0.0003562695055734366,0.028120940551161766,0.03967905417084694,0.0572039894759655,0.0,0.00042572428355924785,0.039682574570178986,0.0,0.0026415372267365456,0.009889496490359306,0.0,0.006437322590500116,0.009310628287494183,0.031773101538419724,0.000761495903134346,0.00033683452056720853,0.0006724504637531936,0.04654741287231445,0.002113405615091324,0.0015264390967786312,0.007071428571428562,0.019035714285714277,-0.0013809523809523937,0.0018571428571428684,0.06703571428571431,0.004988095238095236,-0.0004047619047619189,0.0011309523809523991,5.952380952378711e-05,-1.1904761904768524e-05,0.015226190476190494,0.02671428571428571,-3.571428571426116e-05,0.0012619047619047419,0.0003214285714285836,-0.0007500000000000284,0.00020238095238094277,0.0007738095238095544,0.00027380952380952063,0.00040476190476186337,-0.0007619047619047525,-0.0019761904761904647,-0.0003214285714285725,0.004047619047619066,0.0,0.0001071428571428501,0.0012023809523809214,0.0006071428571428506,0.0005357142857142727,7.142857142854453e-05,0.001511904761904792,0.007380952380952377,0.0,0.0027023809523810003,0.0,0.0,0.0006428571428571562,0.0006190476190476635,-4.761904761905189e-05,0.00444047619047625,7.142857142854453e-05,-3.5714285714283366e-05,0.0006309523809523876,0.0059642857142857,0.011190476190476185,0.0,-1.1102230246251566e-17,0.0030238095238095284,0.0,-0.0002142857142857224,0.00044047619047622445,0.0,0.0011547619047618807,0.0019285714285714128,0.0071428571428571504,0.00017857142857141683,2.3809523809514842e-05,0.00017857142857141683,0.00580952380952382,0.00019047619047619647,0.0002142857142857113
2,0,42,xgboost,0.5,0.71,0.7609523809523809,0.40897616744041443,0.43144020438194275,0.1115008294582367,0.02371726743876934,0.7705001831054688,0.6532037258148193,0.07598304003477097,0.09603415429592133,0.09328892827033997,0.08654662221670151,0.4361852705478668,0.5701367855072021,0.004615535028278828,0.3208693265914917,0.05306830257177353,0.2323087453842163,0.047379814088344574,0.11650855094194412,0.007219217251986265,0.0007284106104634702,0.08596155047416687,0.061283525079488754,0.014473563060164452,0.2670634984970093,0.0,0.0480450838804245,0.08603280037641525,0.03729415312409401,0.05975105240941048,0.02118174359202385,0.01938672363758087,0.17858032882213593,0.002446134341880679,0.0770125612616539,0.016650067642331123,0.035199664533138275,0.10984719544649124,0.04800467565655708,0.01622755452990532,0.1311977058649063,0.08766345679759979,0.06403469294309616,0.09096759557723999,0.25723305344581604,0.20566459000110626,0.00023474899353459477,0.038246434181928635,0.06605617702007294,0.0,0.000871725904289633,0.0971718579530716,0.0,0.026941725984215736,0.19819922745227814,0.2151179313659668,0.07177247852087021,0.05509481951594353,0.00862492248415947,0.12739993631839752,0.0644611120223999,0.028423119336366653,0.020440476190476186,0.014202380952380933,0.002059523809523811,-0.001000000000000023,0.02889285714285713,0.0018095238095238054,-0.0006428571428571339,0.004833333333333301,-0.005642857142857172,0.0013809523809523827,0.0017380952380951942,0.027714285714285712,0.0006666666666666932,-0.008726190476190509,-0.0020476190476190538,-0.0011190476190476417,0.0005476190476190635,0.005642857142857127,0.0004404761904761911,0.00011904761904756312,-0.0017380952380952387,-0.0032499999999999864,0.0004285714285714337,-0.0020238095238095275,0.0,-0.0025833333333333377,0.0037380952380952183,0.0037261904761904828,-0.0011904761904761862,0.00107142857142859,0.001309523809523838,0.001059523809523799,-0.00027380952380947623,0.003928571428571425,0.00014285714285713346,0.001000000000000012,-1.1904761904779627e-05,0.00032142857142850587,-0.0005952380952381042,0.009702380952380962,-0.0014523809523809383,-0.0010595238095238101,-0.0005714285714286005,0.010119047619047616,0.01567857142857141,0.0,-0.0005476190476190745,0.0003809523809523707,0.0,-0.00023809523809525945,0.0006904761904762191,0.0,-2.2204460492503132e-17,0.00022619047619047982,0.011523809523809514,-0.0006785714285714395,-0.002285714285714291,0.0010952380952381046,0.004416666666666613,0.0026785714285714078,-3.5714285714283366e-05
3,0,42,xgboost,0.1,0.735,0.7348809523809524,0.6951477527618408,0.3880215585231781,0.11194673180580139,0.028280556201934814,0.2745096683502197,0.4579285681247711,0.0,0.015599275007843971,0.0683046281337738,0.014694461598992348,0.20824161171913147,0.5550045967102051,0.003704928793013096,0.16711828112602234,0.13251377642154694,0.21992941200733185,0.08679463714361191,0.17693878710269928,0.007790501229465008,0.0,0.02553485333919525,0.06551843136548996,0.03051583282649517,0.31914088129997253,0.0,0.09027763456106186,0.04563671723008156,0.0207713320851326,0.02208993025124073,0.0,0.010116610676050186,0.16909846663475037,0.00693356292322278,0.1864008754491806,0.13667616248130798,0.0018965847557410598,0.03189947083592415,0.08922069519758224,0.0417863093316555,0.04965224117040634,0.1390557438135147,0.06032143160700798,0.01235833391547203,0.0761595219373703,0.21704359352588654,0.0,0.11326944082975388,0.0769878551363945,0.0,0.0,0.07118657231330872,0.0,0.07477359473705292,0.2975212633609772,0.40553778409957886,0.005713877268135548,0.0,0.0025590008590370417,0.1519812047481537,0.10559415817260742,0.0,0.030619047619047678,0.011071428571428654,0.013297619047619091,0.000749999999999984,0.024964285714285717,0.016738095238095274,0.0,0.0016309523809523885,-0.001035714285714273,0.0005952380952381153,0.013869047619047647,0.042321428571428586,0.00028571428571432244,0.005380952380952408,0.003333333333333366,0.01634523809523809,-0.000702380952380921,-0.0003095238095237152,3.571428571431667e-05,0.0,-0.0006190476190476302,-0.006845238095238071,0.0025476190476190763,0.025559523809523844,0.0,0.0027619047619047987,-0.00017857142857139464,0.0036309523809524126,0.002119047619047665,0.0,0.001071428571428612,0.0022499999999999855,-0.00023809523809521506,0.003976190476190522,-0.0011428571428571122,0.00027380952380952063,-0.0017499999999999849,0.00013095238095242045,0.002059523809523833,0.003142857142857158,0.0025238095238095614,0.0020833333333333927,-2.3809523809470434e-05,0.008714285714285753,-0.0009642857142856953,0.0,-0.002142857142857135,0.006642857142857184,0.0,0.0,-0.0019285714285713685,0.0,0.0008214285714286063,0.026892857142857184,0.001047619047619086,-0.0009166666666666545,0.0,0.0003571428571429003,-0.009821428571428526,0.0002857142857143113,0.0
