ratio,method,mean_rank_corr,mean_magnitude_var,mean_dispersion,n_folds,median_rank_corr,iqr_rank_corr,sd_magnitude_var,median_magnitude_var,iqr_magnitude_var
0.1,shap,0.7384282273931703,0.0001510809020132,0.9460642505777836,25,0.7455460438362058,0.03808600240387128,1.7058872738839457e-05,0.00014573940840995845,2.231643372382623e-05
0.3,shap,0.8687525012720723,5.726873306016197e-05,0.9371745131385104,25,0.8699823450558547,0.03250483210562771,6.463907657195083e-06,5.4744211296857516e-05,9.183223817175551e-06
0.5,shap,0.8339798071624913,4.496843993507715e-05,0.9541311197923728,25,0.82931298110735,0.02771319559252694,2.772118541196948e-06,4.318527401920177e-05,3.6180459909806076e-06
0.1,pfi,0.254778348245468,0.0004137088875205,0.9035123667315316,25,0.2582086086260052,0.07335968021798792,4.411982612609219e-05,0.0004005822388900681,6.298635603739142e-05
0.3,pfi,0.3464415316748651,0.0001683457799074,0.8857902081495727,25,0.3467440224497911,0.0648679189053411,1.4861674659965593e-05,0.00015993011725341314,1.9084398337260362e-05
0.5,pfi,0.3386786636513642,0.0002140832154191,0.9182886712911956,25,0.3479580697780153,0.09683767575735752,1.961146585478988e-05,0.00020303053079714613,3.141836971991488e-05
