ratio,mean_spearman,mean_topk_overlap,mean_cosine,n_folds
0.1,0.40209361761154894,0.6533333333333332,0.8638633994189026,15
0.3,0.33152546870551425,0.6666666666666665,0.8924201405049017,15
0.5,0.32696043416044734,0.6266666666666666,0.888706521963827,15
